PAC,long,lat
MT4337797345732327MT02,-45.64553145531238,-22.99213641506344
MT4271094345046973MT02,-45.71151942538114,-23.05269441531499
MT4343087745539386MT02,-45.641036444076576,-23.008516142505925
MT4335187745315937MT02,-45.648841698785304,-23.028668546616075
MT4290753545241093MT02,-45.692825556154446,-23.034847510504164
MT4328538745649429MT02,-45.65518513878311,-22.99851801419493
MT4272780945180969MT02,-45.709334776079004,-23.040671400464703
MT4295643945683486MT02,-45.68653431910349,-22.995664321451216
MT4345251245414729MT02,-45.63897836985586,-23.019784775446965
MT4274280545073492MT02,-45.7085550818515,-23.049917372688526
MT4341204245986254MT02,-45.64268330868771,-22.968143599147766
MT4348699345354288MT02,-45.635639073784205,-23.02525787585023
MT4275063845179944MT02,-45.7071059817556,-23.040626731138673
MT4337478645335139MT02,-45.64659766904714,-23.02694321255916
MT4281922945439476MT02,-45.700599240162774,-23.01682244729807
MT433932864534406MT02,-45.644788389572454,-23.026144760272416
MT434473245435702MT02,-45.63906237103157,-23.01833029830459
MT4337018345331221MT02,-45.64704857293327,-23.027295283650403
MT4338401445720515MT02,-45.64528540349852,-22.992324672845314
MT4289573445250227MT02,-45.69395047493441,-23.033951027617775
MT4342759745506039MT02,-45.64101504021187,-23.011565693202158
MT4297889145426496MT02,-45.68519186061582,-23.018528559245567
MT4301704945665576MT02,-45.68135976843854,-22.99694902457776
MT4304355645666515MT02,-45.67877307002112,-22.99687530984761
MT4289816545700121MT02,-45.692376536348036,-22.993786949807827
MT4345331545428426MT02,-45.638773169745946,-23.018775530166522
MT4350847645357879MT02,-45.63354101660457,-23.02494191253919
MT4273267945180184MT02,-45.708876692904994,-23.0407208775664
MT4295558545321581MT02,-45.68751422310288,-23.027995426547648
MT4336534445753394MT02,-45.647338868693794,-22.98915906284043
MT434136545663123MT02,-45.64224215794917,-22.997444870284482
MT4276069445178641MT02,-45.706187822509946,-23.041055109705496
MT4290560345817815MT02,-45.6921633889292,-22.983150441339774
MT4338052445670944MT02,-45.64589326246403,-22.996612715004744
MT4293879345501466MT02,-45.689070415367325,-23.01173970302483
MT4340885545630449MT02,-45.643146337233645,-23.000281825745617
MT4276992945192957MT02,-45.7056931531165,-23.03953391455849
MT4282516545364703MT02,-45.7002219862556,-23.024044516840945
MT4318065145793749MT02,-45.66534045779582,-22.985439213249037
MT4310505245702739MT02,-45.67275672244472,-22.993628856186717
MT424756364582354MT02,-45.734107655843616,-22.982444559868497
MT4299859645478462MT02,-45.68324530412747,-23.013842895333312
MT4291388245495701MT02,-45.6915038818986,-23.012249844354812
MT4330405445872596MT02,-45.653266814711685,-22.978367150623455
MT43000945475659MT02,-45.68302175155253,-23.014097054535398
MT4284477645334865MT02,-45.69791522520745,-23.026962503017046
MT4293537145502481MT02,-45.689403867794226,-23.011646566535774
MT4285650745265048MT02,-45.69720966209621,-23.033059599820604
MT4291548445507954MT02,-45.69138004165558,-23.011175912638237
MT4341228845626814MT02,-45.642812925276246,-23.00061152979822
MT4338892445722766MT02,-45.64505143677434,-22.991935037072267
MT4290087445816496MT02,-45.69262535447649,-22.98326756814373
MT4283060145362119MT02,-45.699692700157925,-23.024280269618714
MT4300944245386954MT02,-45.68229918316075,-23.022038894679213
MT428524234527321MT02,-45.69760444558864,-23.032320590922495
MT427843444515145MT02,-45.704305745613624,-23.04328939439
MT4285401445268836MT02,-45.697451205608616,-23.032716367266516
MT4274516645784488MT02,-45.70783116627524,-22.98609165880299
MT4324873945715239MT02,-45.658732080221284,-22.992558662052545
MT4277781845145906MT02,-45.70494530478197,-23.04378733012112
MT427670174514054MT02,-45.70600203696438,-23.044267322578833
MT4315378545541254MT02,-45.66807376549184,-23.008235640362443
MT43107917456995MT02,-45.67247864217558,-22.993922616135762
MT4274862445894625MT02,-45.70744199814965,-22.976144736090646
MT4311001845638961MT02,-45.6723007310938,-22.999391869239332
MT4277980145146178MT02,-45.704751630383385,-23.043763623092673
MT4275040945891039MT02,-45.707269549550006,-22.976469428221492
MT4296049145555523MT02,-45.68692840472204,-23.006866052026623
MT4340359145657384MT02,-45.64364842423532,-22.997846734139443
MT4329335645854899MT02,-45.65431817344489,-22.979961395002306
MT4275681845869744MT02,-45.70665432783494,-22.978395748165212
MT4288876645364912MT02,-45.694015156873945,-23.024052978562054
MT4322647545741224MT02,-45.66089288310002,-22.9902024283993
MT4292359545460282MT02,-45.69057237131784,-23.015453298730733
MT4291433245499301MT02,-45.69145831325051,-23.01192485634698
MT4247661545828334MT02,-45.73400980690701,-22.9820119733738
MT4300659645469962MT02,-45.68246851471014,-23.014614049598663
MT4341697645863123MT02,-45.642836670076235,-22.978624420580502
MT4299203745484769MT02,-45.68388247019982,-23.013270434582864
MT4292166445818483MT02,-45.69059618176834,-22.983096937973244
MT4333945745863337MT02,-45.64981701444361,-22.979217703334314
MT4274820445899308MT02,-45.70748076882239,-22.97572154751134
MT4341927545860525MT02,-45.642031377546004,-22.979503441330735
MT4283429245799066MT02,-45.699129149890325,-22.984813461372084
MT4342178345970599MT02,-45.641739753486775,-22.96956155032524
MT4283983345339314MT02,-45.69852151125872,-23.026591193628633
MT4295768645294616MT02,-45.687321533461954,-23.03043200113592
MT4285478545283717MT02,-45.69736904444579,-23.031372537312677
MT4299268945508694MT02,-45.68380795417369,-23.011109614617
MT4286483945311218MT02,-45.696113168188106,-23.02924222774658
MT4340477945877719MT02,-45.644039955779306,-22.977264575499703
MT4315109145539036MT02,-45.66833762658018,-23.008434878866524
MT428848645288821MT02,-45.694431545679265,-23.030924415029688
MT4315638945543451MT02,-45.66781869527654,-23.008038260757075
MT4262297445820984MT02,-45.71973486627104,-22.98274136761995
MT4309643445712641MT02,-45.67359311982659,-22.992730852546742
MT4310214545706046MT02,-45.67303887034757,-22.993328935881664
MT434113414565005MT02,-45.6428953868126,-22.998512276520273
MT435760345760137MT02,-45.62678053219577,-22.988632619499754
MT4291047745816577MT02,-45.691688454258724,-22.98326434317488
MT4285619145288389MT02,-45.69722965672321,-23.030951132089058
MT4274680245904006MT02,-45.70761532898422,-22.975296577375104
MT4295955745563448MT02,-45.68701591685107,-23.00614980766744
MT4352353445769292MT02,-45.631898429169155,-22.987785314240796
MT4282617745806622MT02,-45.6999173355166,-22.984127448622814
MT4319217745780722MT02,-45.664221717358316,-22.98662064003048
MT4283926545793263MT02,-45.69864667800175,-22.985339773411795
MT4284272445336593MT02,-45.69832205961529,-23.02674816309718
MT4281968545371185MT02,-45.7002219862556,-23.024044516840945
MT431593634554599MT02,-45.66752737159089,-23.00781014142484
MT4277319745186194MT02,-45.70537737776374,-23.04014621977217
MT4351734645768276MT02,-45.63250258202851,-22.98787467987256
MT4288328245289954MT02,-45.69458502397964,-23.030821398588614
MT4286591345503101MT02,-45.69618127474598,-23.0115609061109
MT4291492945507444MT02,-45.69138004165558,-23.011175912638237
MT4310808345641335MT02,-45.67248846906756,-22.999176628198768
MT4261268145879617MT02,-45.72071094275577,-22.977440631280047
MT4330145445868395MT02,-45.65352228692399,-22.97874557724657
MT4311457645633833MT02,-45.67185829342549,-22.999856959031376
MT43364445838865MT02,-45.64739417430167,-22.98143818972062
MT4291846145819285MT02,-45.69059618176834,-22.983096937973244
MT4275221845887228MT02,-45.707094866135094,-22.9768144549231
MT428526664532833MT02,-45.6975551078819,-23.027341848747255
MT4357336145753407MT02,-45.62704373857764,-22.989239504499494
MT430369545901248MT02,-45.67931156967313,-22.97566952622759
MT4346427745919621MT02,-45.63761603814959,-22.974183074589178
MT4277568545141813MT02,-45.70515541608955,-23.044156110615972
MT4283079145801567MT02,-45.69946954598271,-22.984586043511058
MT4309925745709346MT02,-45.673319165646944,-22.99302965499453
MT4287896545388847MT02,-45.69496054219525,-23.021886791442228
MT43300745879377MT02,-45.653591073369284,-22.97775328238805
MT4286220145313739MT02,-45.69663135035648,-23.02866391600685
MT4288450545358357MT02,-45.69443401521761,-23.024643251285
MT4301186845464532MT02,-45.68195652797135,-23.015106746778883
MT4292054845473327MT02,-45.690863704896,-23.01427367598933
MT4278252945149347MT02,-45.704483882425166,-23.04347856318509
MT4291472545819122MT02,-45.691272852360214,-22.98303626701005
MT4327556845826316MT02,-45.65606599774753,-22.982536088369727
MT4339504645663774MT02,-45.64447942568489,-22.997266143517663
MT4346797745915322MT02,-45.63725690917897,-22.97457285155582
MT4278614645153851MT02,-45.70412873924988,-23.043073301691493
MT42913745506322MT02,-45.69139630949206,-23.0111895724408
MT434109784587022MT02,-45.64343821939826,-22.97794458977097
MT4277340345140345MT02,-45.70537883556477,-23.04428771740419
MT4252637445918186MT02,-45.729111887703425,-22.973918287199126
MT4310569545643863MT02,-45.67248846906756,-22.999176628198768
MT428874545359943MT02,-45.69414588142723,-23.024501252830532
MT4277160545188978MT02,-45.70553144691871,-23.039894056165735
MT4291681445479565MT02,-45.691225202680926,-23.0137086211559
MT429212245469994MT02,-45.6907996623745,-23.01457502531713
MT429572445553316MT02,-45.68724663522397,-23.007064028781883
MT435811345784435MT02,-45.62627283342448,-22.986439768380535
MT4294081645495234MT02,-45.6888758695257,-23.012303484418226
MT4277049545140679MT02,-45.70566250871775,-23.044256282501408
MT4288071145356403MT02,-45.69480517262059,-23.024818126255468
MT4291334245492332MT02,-45.69155812630646,-23.01255392852096
MT4292434245816973MT02,-45.69033561129936,-22.98323447129377
MT4331550145873377MT02,-45.6521497452145,-22.9783012024385
MT4356796845748584MT02,-45.627571919408524,-22.989673078449755
MT4285202845277816MT02,-45.69764085374237,-23.03190437298838
MT4295121345574689MT02,-45.68782494426574,-23.005130898272284
MT4285994145316076MT02,-45.69685082360661,-23.028451849573173
MT4300369645472763MT02,-45.68275022913974,-23.014359821148787
MT4352290945347455MT02,-45.63154185157515,-23.025489627544232
MT4330676845876984MT02,-45.65300014144333,-22.97797187879911
MT4314787945536436MT02,-45.668652204035936,-23.0086684094195
MT4285546945324076MT02,-45.69728353690567,-23.02772730716947
MT4345637845930321MT02,-45.638382077071185,-22.973213451639424
MT4291221145502463MT02,-45.69166382452585,-23.011638335940404
MT4275372345882214MT02,-45.70695040263894,-22.977268013607898
MT4294032145497521MT02,-45.68892312260397,-23.012096695206253
MT4333400245865876MT02,-45.65034809199079,-22.978986175571492
MT435619934574948MT02,-45.628154497531966,-22.989589834503192
MT424811464582559MT02,-45.73356911212477,-22.98226187878265
MT4285784345319457MT02,-45.69685082360661,-23.028451849573173
MT4345175145935192MT02,-45.63883138825793,-22.972771640798555
MT4340991445349058MT02,-45.6431555876602,-23.025697856570787
MT4302725445417201MT02,-45.68047657303538,-23.019388516167055
MT4283921845793333MT02,-45.69864667800175,-22.985339773411795
MT4324694645687728MT02,-45.658919076254335,-22.995042962762454
MT430056234538823MT02,-45.68260061882347,-23.02199631357894
MT4340634345951337MT02,-45.643254166846305,-22.971295365888352
MT4351248545360606MT02,-45.63314862620808,-23.024697152151816
MT4288730845378385MT02,-45.69387367103303,-23.02300821455742
MT4334726145312037MT02,-45.64929387521215,-23.029018979142506
MT4299223545484565MT02,-45.68388247019982,-23.013270434582864
MT432783945830373MT02,-45.65578891482653,-22.98217076396952
MT4281217245201314MT02,-45.70156634321211,-23.03879739048716
MT4333938245863375MT02,-45.64981701444361,-22.979217703334314
MT4338694845898869MT02,-45.645168679590824,-22.976027061599552
MT4351283345360846MT02,-45.63310985013942,-23.024669395476167
MT4291283545488937MT02,-45.69160916373187,-23.012860375206117
MT427178174518259MT02,-45.710298226082216,-23.040506742692003
MT4288569845701995MT02,-45.69415084388629,-22.993617856578794
MT43381945721378MT02,-45.64553145531238,-22.99213641506344
MT4280893145198633MT02,-45.70188391630967,-23.03903815428737
MT4351741545343759MT02,-45.63267460704742,-23.026220842917496
MT4288521645702011MT02,-45.69415084388629,-22.993617856578794
MT4301294945545792MT02,-45.68181050864803,-23.00776039632518
MT4300710745538782MT02,-45.68238738237176,-23.008397898743965
MT4301550345540172MT02,-45.68157312090278,-23.008270156342576
MT4288563545702114MT02,-45.694158773208756,-22.9936037300281
MT4288547945702411MT02,-45.694206468753464,-22.993600811728015
MT434064884595164MT02,-45.643239892806776,-22.971268053477843
MT4273320645142813MT02,-45.70930101463006,-23.044047243185673
MT4288460645260361MT02,-45.69446950606283,-23.03349502547502
MT4277831245178314MT02,-45.704878672212885,-23.04086728359823
MT4288562845702127MTMT,-45.69417994774636,-22.993566060125545
MT4273079945145229MT02,-45.70930101463006,-23.044047243185673
MT4334270145308232MT02,-45.649740546888665,-23.02936085192175
MT4316225245660648MT02,-45.66719455678333,-22.997454468748685
MT4300871445387773MT02,-45.68229918316075,-23.022038894679213
MT4302594245419789MT02,-45.68047657303538,-23.019388516167055
MT4280785945197689MT02,-45.701988984104275,-23.03912295945696
MT4304490745893974MT02,-45.6785386113678,-22.97632989930537
MT4338708345898712MT02,-45.645168679590824,-22.976027061599552
MT4324417645720324MT02,-45.65917504759034,-22.992097489707362
MT4288562845708217MT02,-45.69416272932648,-22.993041680728936
MT4285910445261452MT02,-45.696957878003616,-23.033385533915236
MT4289016145376485MT02,-45.69426927021061,-23.023459572601155
MT4327745945828703MT02,-45.65588047120673,-22.98232123673563
MT4291369545485814MT02,-45.69152668151111,-23.013142834274333
MT4288342745706312MT02,-45.694378352578894,-22.993212813620403
MT4351291445340858MT02,-45.633115089589694,-23.026481129200704
MT4286177645258217MT02,-45.69669860525636,-23.03367889186734
MT4277569445182198MT02,-45.70513554916624,-23.040508254452334
MT4262340245805546MT02,-45.719700498679,-22.984136033551067
MT4261969445811002MT02,-45.72005963664287,-22.983641563807055
MT429833845423288MT02,-45.684755264943476,-23.0188202264722
MT4262172145807959MT02,-45.719863340720565,-22.98391732832198
MT4262468545802926MT02,-45.719576583792275,-22.984373260317682
MT4287210545311837MT02,-45.695665681725814,-23.028839970887873
MT4273796745137742MT02,-45.70883872532687,-23.044507375015314
MT428113284542208MT02,-45.70133771126632,-23.018642117539628
MT429570645285879MT02,-45.687386629089644,-23.03122092780353
MT4351001145338857MT02,-45.63339924298066,-23.02666074359837
BT4359678245345376MT02,-45.62492838743509,-23.02610555792512
BT4359356845342577MT02,-45.62524321220445,-23.026357149562784
BT4359982345347823MT02,-45.624630593127335,-23.025885695268585
BT4358147545332624MT02,-45.62642754289675,-23.02725152443827
BT4357535145327569MT02,-45.62702730976247,-23.027705768406463
BT4372508445280271MT02,-45.6124337537147,-23.03203537453288
BT4356048145338817MT02,-45.62847380182444,-23.026683994670577
BT4368537345445727MT02,-45.61624145537883,-23.01707486001675
BT4355727545342625MT02,-45.62878508596293,-23.026338780010633
BT4362780245354594MT02,-45.62189727823676,-23.025284832129273
BT437170545314404MT02,-45.61320389174614,-23.028949141389717
BT4362888445367174MT02,-45.62178647276744,-23.02414891104337
BT4356078845342938MT02,-45.628442115111454,-23.026311868697746
BT4368370345414251MT02,-45.6161140349347,-23.01970199015466
BT4356153945315991MT02,-45.62838010685641,-23.028746248040875
BT4370396845313573MT02,-45.61448095333327,-23.029019251637123
BT4354444745348191MT02,-45.63003465437578,-23.025831031776647
BT437105244530324MT02,-45.613845354779244,-23.029955103245356
BT4363693745367751MT02,-45.62100034119277,-23.024099876408116
BT4355048345347515MT02,-45.62944587722541,-23.025894437578188
BT4357867545301824MT02,-45.62671366310502,-23.030032566349803
BT43624645336248MT02,-45.622471882071636,-23.02712937941726
BT4363362545338992MT02,-45.62133546455999,-23.026696375637187
BT436930845437809MT02,-45.6154926114948,-23.017793011837966
BT4363083645368744MT02,-45.621595327262526,-23.02400784248789
BT4362791145362828MT02,-45.62188322902773,-23.02454110628696
